station_number, date, time, air_temperature, quality
163920,1991-09-13,09:00:00,7,G
162860,1992-02-27,16:00:00,2.3,Y
93220,1961-06-16,08:00:00,18,Y
180940,2007-03-20,21:00:00,-4.6,G
116430,1996-10-30,06:00:00,3.6,G
78550,2003-06-23,22:00:00,13.9,Y
139120,2003-10-07,00:00:00,5.8,G
78280,2011-01-26,04:00:00,-1.6,G
126290,2010-09-24,20:00:00,4.6,G
145130,1999-01-21,18:00:00,-2.3,G
178740,1973-08-28,12:00:00,11.3,G
63510,2004-04-25,15:00:00,12.7,G
117430,1998-03-01,16:00:00,-1,Y
81350,2006-04-14,01:00:00,4.5,Y
64560,1988-06-01,21:00:00,10,G
78300,1990-02-06,15:00:00,7.2,G
108640,1963-03-06,06:00:00,-0.4,G
105220,1997-01-09,08:00:00,-9.7,Y
138390,2002-03-26,11:00:00,6.8,Y
169860,2008-10-25,21:00:00,1.8,G
106100,1970-08-11,12:00:00,19.1,G
64520,1987-02-06,18:00:00,3.4,G
96560,2008-05-17,01:00:00,3.6,Y
102390,1999-07-23,20:00:00,13.5,Y
73090,1974-12-16,18:00:00,2.4,G
167710,1958-05-31,18:00:00,9.7,Y
97530,2005-12-30,23:00:00,-9.5,Y
66410,1991-09-28,15:00:00,13.4,G
85280,1994-05-27,12:00:00,12.6,G
82090,1998-09-01,18:00:00,10.8,G
85050,2011-08-01,22:00:00,14.1,G
173900,2010-02-08,08:00:00,-11.2,Y
127380,1977-03-03,12:00:00,-3.4,G
124300,2001-11-13,18:00:00,-7.1,G
66400,1997-09-20,20:00:00,10.4,Y
188790,1996-11-20,00:00:00,-13,G
155960,2011-12-11,17:00:00,-9.2,G
82350,2010-06-29,11:00:00,24.7,Y
81350,1997-06-17,03:00:00,12.5,G
76470,1971-10-09,03:00:00,7,Y
134110,1978-07-07,01:00:00,14.4,Y
106500,1989-06-16,09:00:00,15.3,G
173960,1983-05-16,18:00:00,14.3,G
107180,1975-01-14,18:00:00,5.4,G
102390,2006-08-31,02:00:00,6.3,Y
171790,2004-06-05,21:00:00,8.4,G
82360,2001-12-19,17:00:00,-2.2,Y
167980,1985-09-24,21:00:00,2.4,G
136010,1966-03-10,12:00:00,-3.1,G
83230,1986-05-17,12:00:00,13.3,G
104530,1961-03-15,06:00:00,-0.1,G
87150,1962-06-18,03:00:00,12,Y
127310,1967-04-13,07:00:00,0,Y
84520,2012-08-17,01:00:00,15.5,G
74600,1956-03-12,06:00:00,-6.5,G
99450,1985-09-25,12:00:00,7.2,G
65450,1985-02-10,12:00:00,-10.8,G
132180,2006-08-28,03:00:00,10.2,G
107440,1965-06-11,21:00:00,11,Y
87140,2008-03-17,08:00:00,3.1,Y
83190,2001-06-29,21:00:00,12.3,G
76380,1976-04-30,06:00:00,1.2,G
74180,1993-08-12,00:00:00,11.2,G
117610,1962-04-08,06:00:00,-0.5,G
64030,1973-08-07,03:00:00,17,G
172940,2015-12-24,08:00:00,-5.6,G
71190,2002-04-30,23:00:00,8.8,Y
136090,2005-06-26,06:00:00,11,G
117160,2004-08-22,23:00:00,9.6,Y
114140,1997-12-16,20:00:00,-0.3,Y
72090,2008-03-09,05:00:00,4.2,Y
180940,1992-08-30,00:00:00,3.5,G
188840,1987-03-18,12:00:00,-10.4,G
148350,1987-11-16,00:00:00,-0.8,G
179960,1996-07-06,19:00:00,12.4,Y
53540,1972-05-16,18:00:00,9.2,G
127310,2011-02-17,18:00:00,-14.8,G
108100,1980-04-18,18:00:00,3.6,G
132180,1985-12-20,18:00:00,-11.7,G
53180,2006-08-13,21:00:00,14.7,G
95030,1976-05-12,00:00:00,7.6,G
149340,2002-06-15,09:00:00,15.1,G
71430,1963-04-27,09:00:00,5,Y
81050,2010-10-03,03:00:00,10.6,G
166940,2014-07-17,13:31:00,18.1,Y
154720,1976-04-26,12:00:00,-3.1,G
78300,1988-12-11,10:00:00,1.1,Y
88580,1980-12-14,00:00:00,3.4,G
84580,1960-08-08,18:00:00,14,Y
86370,1978-08-15,07:00:00,15.8,Y
116490,2008-12-02,04:00:00,-4.2,Y
136360,1968-12-29,12:00:00,-5.6,G
191720,2001-08-29,18:00:00,11.5,G
157870,1995-11-01,02:00:00,-7.2,Y
65310,1988-03-16,03:00:00,-1.4,G
117370,1988-01-26,12:00:00,-0.1,G
188830,1960-01-25,06:00:00,-8.5,Y
66410,1961-07-17,11:00:00,19.4,Y
156730,1988-09-30,18:00:00,1.4,G
65160,1988-06-06,03:00:00,7.7,G
151240,2003-04-26,05:00:00,-2.8,Y
114410,2016-05-18,20:00:00,4.5,G
71470,1973-10-11,11:00:00,2,Y
113420,2008-10-18,03:00:00,-2.7,G
97530,1973-06-23,07:00:00,23.4,Y
81050,2012-07-28,09:00:00,19.9,G
188820,1989-04-23,18:00:00,0.2,G
83050,1972-01-15,06:00:00,-7.3,G
149560,2004-08-09,01:00:00,13.9,Y
82250,2008-08-24,18:00:00,14.5,G
161710,1990-11-05,07:00:00,-1.6,Y
82350,2001-05-09,03:00:00,5.4,G
83240,1971-04-25,12:00:00,1.8,G
78400,1979-02-16,00:00:00,-16.2,G
127130,1991-01-29,07:00:00,-0.5,Y
133180,1998-01-07,08:00:00,-3.4,Y
98040,1976-05-08,18:00:00,8,G
78280,1998-11-07,00:00:00,2.7,G
78550,2004-09-14,08:00:00,16.3,Y
132030,1990-07-11,01:00:00,3.2,Y
138240,1963-01-23,03:00:00,0,Y
86330,1986-06-06,12:00:00,12.8,G
66110,2004-04-28,21:00:00,5.3,G
64130,2006-08-19,18:00:00,19.3,G
98490,2003-10-27,11:00:00,3,Y
171790,2011-10-10,18:00:00,3.2,G
162790,2009-09-10,01:00:00,12.8,Y
62250,2002-12-28,14:00:00,1.6,Y
64400,1971-04-08,03:00:00,3,Y
87360,2004-12-20,22:00:00,-2,Y
78400,1968-09-22,09:00:00,14,Y
124020,1983-01-30,00:00:00,-8.7,G
97150,1962-01-09,06:00:00,0.8,G
91130,1988-10-25,12:00:00,2.1,G
98230,1998-05-07,18:00:00,12.9,G
65160,1981-08-17,17:00:00,17.7,Y
127310,1980-10-04,03:00:00,-0.2,G
75520,2005-11-10,14:00:00,9.1,Y
171790,2015-11-10,09:00:00,0.9,G
71430,1974-10-07,05:00:00,10,Y
52230,1959-05-12,06:00:00,10.6,Y
147460,1961-07-03,06:00:00,8,G
62530,1996-11-13,00:00:00,9.5,G
97110,1963-04-04,07:00:00,1.2,Y
124300,2000-10-31,09:00:00,0,G
87140,2002-02-20,21:00:00,-1.9,G
71190,2007-07-29,19:00:00,14.5,Y
52350,1997-11-16,23:00:00,4.4,Y
75520,2014-11-11,18:00:00,0.8,G
63050,1990-12-18,18:00:00,0.5,G
62180,1974-12-31,01:00:00,-2,Y
95350,1975-04-28,18:00:00,9.3,G
64130,1975-01-23,06:00:00,3.6,G
151280,1999-07-30,08:00:00,13.4,Y
78280,2010-04-24,15:00:00,5.7,G
93220,1965-06-15,12:00:00,13.6,G
66630,1963-09-05,06:00:00,11.1,G
84340,2006-06-29,02:00:00,11.5,Y
123060,2001-06-17,21:00:00,9.4,G
96350,1968-09-16,00:00:00,2,Y
97200,1955-05-21,06:00:00,7.2,Y
117160,1981-03-06,16:00:00,-12.4,Y
86420,2014-04-04,14:00:00,7.7,G
140480,1979-07-11,02:00:00,13.7,Y
147570,1989-05-02,18:00:00,9,G
188820,1997-04-12,01:00:00,-9,Y
84520,2006-11-14,11:00:00,6.1,Y
107400,1988-07-04,11:00:00,21.6,Y
83210,1983-03-31,12:00:00,3.5,G
64020,1995-12-30,17:00:00,-5.8,Y
99330,1991-04-11,02:00:00,4.2,Y
99450,2000-08-26,22:00:00,14.7,Y
139110,1983-06-10,18:00:00,16.7,G
72080,2000-01-20,18:00:00,3.4,G
74630,1966-05-14,18:00:00,18,G
103410,1997-03-23,06:00:00,-14.6,G
140480,1972-09-27,00:00:00,-1.8,G
170930,2002-07-22,10:00:00,19.5,Y
52230,1991-01-25,15:00:00,4.6,G
173900,2010-12-14,16:00:00,-17,G
97280,2000-06-03,03:00:00,9.8,G
97390,1970-06-02,21:00:00,8.2,Y
53540,1962-06-25,06:00:00,11,G
97510,2013-05-27,21:00:00,13.1,G
84620,1956-10-21,12:00:00,11.6,Y
82360,2009-06-08,09:00:00,11.7,G
96350,2008-10-02,18:00:00,6.7,G
93520,2000-01-11,20:00:00,4.2,Y
97200,1977-05-10,05:00:00,7,Y
123060,1999-10-07,06:00:00,-2.5,G
105550,1986-06-19,06:00:00,19.7,G
155790,2003-04-02,10:00:00,2.6,Y
182810,1997-12-26,08:00:00,-5.4,Y
52230,1981-10-19,15:00:00,7.3,G
78390,1964-07-29,12:00:00,17.8,G
133250,2010-03-27,17:00:00,-2.4,Y
63050,2000-11-18,21:00:00,4.8,G
52230,2007-08-15,18:00:00,18.8,G
97100,2004-04-07,15:00:00,8.3,G
65450,1982-11-11,18:00:00,8.5,G
71430,1977-06-16,03:00:00,16,G
66410,1976-01-22,04:00:00,1,Y
107440,2008-05-15,10:00:00,5.9,Y
136090,1989-02-01,09:00:00,5.1,G
66410,1969-06-20,15:00:00,20.4,Y
132180,1991-05-13,00:00:00,1.4,G
144300,1976-10-26,00:00:00,4.7,G
94580,1979-07-03,21:00:00,6.7,G
126290,2001-04-19,14:00:00,4.5,Y
97100,1999-06-01,03:00:00,6.2,G
74300,2005-02-21,03:00:00,-3.8,G
115220,2002-10-22,02:00:00,-2.1,Y
66410,1955-01-17,17:00:00,-7.2,Y
97190,1972-02-03,06:00:00,-3,G
82030,2004-09-08,18:00:00,10.2,G
162860,2012-01-04,07:00:00,0.5,G
92400,1993-02-14,09:00:00,-2,G
92410,2012-11-24,22:00:00,2,G
84050,1996-08-01,05:00:00,13.3,Y
159970,1969-01-26,03:00:00,-12.2,Y
53300,1984-01-02,04:00:00,4.7,Y
75040,1979-11-25,09:00:00,4.8,G
161710,2001-07-26,11:00:00,17.9,Y
177930,2013-10-14,13:00:00,5.5,G
87150,1993-10-29,09:00:00,3.8,G
139120,1997-10-22,10:00:00,0.5,Y
115220,2005-03-11,18:00:00,-5,G
180770,2010-04-18,02:00:00,-10.3,Y
97200,1993-12-16,13:00:00,2.7,Y
114010,1989-07-23,18:00:00,23,G
74180,1963-08-31,13:00:00,15,Y
97530,2001-04-08,05:00:00,4.3,Y
157870,2006-09-11,05:00:00,8.6,Y
84340,2015-04-26,07:00:00,6.4,G
102190,1970-04-24,18:00:00,7.7,G
139120,2008-03-28,17:00:00,1.5,Y
128510,1964-08-06,06:00:00,14.2,G
65510,2013-12-29,05:00:00,2.6,G
108100,1982-12-06,09:00:00,2,G
74460,2008-09-18,20:00:00,6.7,Y
97530,2007-06-10,04:00:00,17.1,Y
64520,1989-03-11,09:00:00,5.6,G
72090,2015-02-12,03:00:00,1.7,G
75520,1996-11-25,11:00:00,-1.2,Y
105450,1986-03-15,06:00:00,0.4,G
151240,1998-07-01,14:00:00,25,Y
83420,2003-05-22,20:00:00,9.6,Y
117370,1994-06-12,03:00:00,11.1,G
62180,1956-02-22,10:00:00,-5.4,Y
74180,1962-04-08,06:00:00,0.4,G
99450,1998-09-14,20:00:00,13.8,Y
82360,2014-09-26,19:00:00,11.1,G
63050,1998-10-30,13:00:00,6.8,Y
91620,1956-12-20,06:00:00,1,Y
113420,2011-12-10,09:00:00,-8.8,G
106360,1978-04-28,18:00:00,2.9,G
128390,1993-07-10,15:00:00,15.3,G
93220,1972-05-17,09:00:00,14,Y
134110,2008-06-22,03:00:00,9.4,G
66410,1956-03-06,18:00:00,-2.6,Y
94170,1972-07-29,15:00:00,20,Y
134110,1992-05-09,21:00:00,0.1,G
96550,2001-03-30,18:00:00,0.8,G
106270,1967-02-01,18:00:00,-5.8,G
75380,1979-04-30,06:00:00,5.2,G
180770,2010-02-14,22:00:00,-2.5,Y
146050,2002-03-31,19:00:00,1.6,Y
154730,2013-03-17,06:00:00,-10.2,G
180760,2013-10-14,05:00:00,-1.1,G
64130,1973-01-23,18:00:00,1.8,G
180770,2011-01-26,14:00:00,-10.9,G
105220,2011-07-26,14:00:00,20.6,G
96560,2006-04-26,09:00:00,7.2,G
133470,1988-01-13,18:00:00,-6.1,G
112170,1975-12-16,12:00:00,-1.2,G
161710,1992-10-04,23:00:00,5.3,Y
138270,1976-03-16,15:00:00,-0.2,G
81370,2013-06-14,09:30:00,14.7,G
62260,1996-12-15,05:00:00,1.9,Y
82260,1961-07-15,17:00:00,14.4,Y
78550,2015-06-25,02:00:00,12.2,G
82350,2001-06-30,02:00:00,12.2,Y
126300,1966-01-02,12:00:00,-15.2,G
72090,2010-09-30,23:00:00,6,G
138390,2010-11-10,22:00:00,-1.3,G
63450,1983-02-01,18:00:00,1.6,G
163950,1966-02-16,15:00:00,-8,Y
55570,1999-02-09,09:00:00,-3.7,G
157720,1963-01-29,18:00:00,0.3,G
94390,1998-02-28,20:00:00,1.1,Y
64520,1963-04-08,12:00:00,12.2,G
83270,1996-08-16,12:00:00,26.6,G
98160,2009-04-09,23:00:00,2,Y
170860,2005-04-20,10:00:00,0.5,Y
93220,1968-05-07,17:00:00,10,Y
74080,1982-08-21,18:00:00,9.6,G
66410,1964-09-02,23:00:00,10.4,Y
87450,1993-05-03,03:00:00,6.8,G
160970,2007-05-04,16:00:00,6.2,Y
55570,2013-01-22,02:00:00,-1.3,G
68560,2012-09-20,07:00:00,11.7,G
103410,1967-01-13,00:00:00,-9.4,G
106570,2009-07-13,11:00:00,17.6,Y
160750,1998-12-25,00:00:00,-8.8,G
125440,2005-05-02,15:00:00,4.1,G
139340,1954-11-03,06:00:00,-1,Y
95490,1975-11-26,09:00:00,-0.2,G
85520,1981-06-25,09:00:00,12.8,G
74180,2011-03-27,13:00:00,3.1,G
84340,2011-11-29,03:00:00,7.6,G
148300,2003-06-16,06:00:00,5.8,G
97530,1981-07-15,05:00:00,12.2,Y
62260,2013-08-22,22:00:00,16.6,G
53370,1951-02-28,18:00:00,-0.1,Y
132590,1986-07-21,12:00:00,13.6,G
124020,1971-09-23,18:00:00,8.4,G
82260,1996-06-28,18:00:00,15.9,G
112540,1995-04-04,18:00:00,-7.1,G
106160,2001-08-16,12:00:00,22.6,G
62180,1979-11-23,01:00:00,5.7,Y
96190,2009-03-26,17:00:00,2,Y
75240,2004-06-18,00:00:00,9.3,G
62040,1995-10-22,03:00:00,2.5,G
89230,2011-04-19,18:00:00,4,G
161710,1994-02-14,14:00:00,1.7,Y
133500,2009-02-21,20:00:00,-8.1,Y
66410,1989-06-11,15:00:00,18.8,G
99280,2012-01-09,21:00:00,-1.6,G
72160,1988-07-20,19:00:00,17.6,Y
95530,2003-12-25,12:00:00,4.9,G
188840,1991-12-30,22:00:00,-6.2,Y
52360,1988-07-26,15:00:00,18.2,G
147570,1961-10-27,18:00:00,3.6,G
158750,1974-11-01,06:00:00,-4,G
107440,1966-12-30,03:00:00,1,Y
92410,2008-06-13,21:00:00,10.5,G
162860,1998-10-21,01:00:00,-1.8,Y
105260,2005-04-19,13:00:00,4.9,Y
99270,2001-05-05,15:00:00,6.3,G
105260,2011-01-26,03:00:00,-12.4,G
155970,2009-12-05,19:00:00,-1.8,Y
78300,1984-03-30,09:00:00,4.8,G
102190,1958-02-08,00:00:00,-19.4,Y
99280,2010-08-12,13:00:00,19.3,G
163950,1983-05-13,00:00:00,9.8,G
102390,2006-04-24,09:00:00,4.2,G
83280,1964-07-01,12:00:00,17.6,G
86340,2000-08-01,14:00:00,17.2,Y
52360,1997-04-20,11:00:00,4.1,Y
104300,1990-02-04,12:00:00,3.6,G
98040,1984-07-18,17:00:00,15.5,Y
62040,2014-06-16,01:00:00,10.7,G
81350,2015-04-04,01:00:00,3.4,G
117160,1997-02-17,06:00:00,-19.3,G
147090,2000-07-28,15:00:00,23.6,G
87140,2002-04-16,09:00:00,4,G
82090,2013-03-14,08:00:00,-5.6,G
71420,2004-12-02,13:00:00,5.8,Y
172790,1993-07-29,00:00:00,12,G
99090,1985-07-11,00:00:00,17,G
134110,1961-01-28,12:00:00,1.4,Y
52350,2015-11-09,00:00:00,10.6,G
52350,1992-06-03,06:00:00,19,G
83420,2007-11-15,06:00:00,-0.7,G
161910,2013-03-07,02:00:00,-8.6,G
172680,1958-12-21,06:00:00,-7.4,Y
146350,2001-11-21,14:00:00,-1.9,Y
66400,2006-09-08,23:00:00,12,Y
158740,2000-03-09,02:00:00,-16.2,Y
53530,1996-08-25,01:00:00,16.3,Y
53540,1967-01-07,12:00:00,-10.2,G
147420,2010-02-10,08:00:00,-13.7,Y
158850,1985-07-18,12:00:00,15.9,G
82090,2011-08-07,11:00:00,17.4,G
157870,1999-03-25,19:00:00,-6,Y
145130,2005-04-24,08:00:00,4.9,Y
140480,1975-10-27,21:00:00,5.7,G
157720,1992-01-06,18:00:00,-17.6,G
71420,2001-07-30,14:00:00,19.6,Y
97530,1957-12-27,05:00:00,6.2,Y
139120,2006-04-15,00:00:00,0.3,G
146050,2014-06-09,19:00:00,14.7,G
134590,1980-01-09,06:00:00,-11.6,G
146350,2002-12-04,19:00:00,-4,Y
74080,1976-04-13,12:00:00,12.6,G
132030,1993-01-10,04:00:00,-5.4,Y
62250,2008-11-22,07:00:00,-1.3,Y
117420,1970-10-06,06:00:00,8.2,G
112080,1990-12-25,09:00:00,-1.3,G
116480,1990-06-02,00:00:00,10.6,G
74300,1997-04-29,19:00:00,6.6,Y
93230,1988-06-19,07:00:00,20.5,Y
133260,1995-11-15,18:00:00,-10.3,G
75120,2005-04-07,18:00:00,9,G
81370,1999-04-25,03:00:00,5.1,G
167980,1987-02-06,00:00:00,-12,G
104300,1975-02-19,15:00:00,1,G
93220,1967-08-29,16:00:00,20,Y
189720,1996-01-21,02:00:00,-14.4,Y
74460,1999-09-03,13:00:00,18.9,Y
95130,2005-04-28,01:00:00,0,Y
82260,1972-06-09,13:00:00,13.8,Y
93520,2003-03-15,00:00:00,-0.9,G
96190,2010-12-30,16:00:00,-8.2,G
82540,1967-10-24,12:00:00,9,Y
103420,2013-08-24,20:00:00,10.1,G
113420,2002-12-17,00:00:00,-13.9,G
123460,2007-10-12,05:00:00,-4.6,Y
138270,1993-01-12,06:00:00,-9.3,G
192840,2010-04-28,17:00:00,-0.4,Y
97200,1969-10-30,01:00:00,4,Y
117160,1980-08-01,22:00:00,15.8,Y
78400,2000-10-12,05:00:00,11.3,Y
132110,2012-11-06,03:00:00,-4.7,G
113070,2012-05-20,02:00:00,5.4,G
163960,2013-11-19,08:00:00,0.5,G
85270,2008-03-22,06:00:00,-7.2,G
105370,1979-01-30,12:00:00,-11.6,G
104090,2002-03-26,06:00:00,1,G
86480,1976-01-15,18:00:00,-14.8,G
97110,1958-12-06,14:00:00,-0.8,Y
97190,1984-03-20,18:00:00,0.2,G
74530,1986-02-06,12:00:00,-12.6,G
78140,2000-10-03,12:00:00,17.1,G
151290,1995-03-01,15:00:00,1,G
74180,2007-04-08,14:00:00,4.1,Y
114160,1990-03-28,18:00:00,1.9,G
117160,1989-09-05,14:00:00,18.3,Y
140360,1978-12-07,15:00:00,-6,G
160740,1976-05-06,12:00:00,7,G
74180,1987-03-23,15:00:00,4.4,G
65090,2016-02-21,23:00:00,3.5,G
98290,1973-06-16,06:00:00,11,G
140200,1977-06-11,09:00:00,10,G
98040,1992-11-21,18:00:00,-1.2,G
62260,2015-08-08,05:00:00,15.6,G
161710,2005-06-17,21:00:00,11.5,G
99090,2004-02-10,22:00:00,-4.1,Y
162860,2013-09-04,20:00:00,13.2,G
85240,2008-01-03,22:00:00,-1.2,Y
124300,2009-06-18,09:00:00,9.6,G
95130,1995-08-19,22:00:00,15.3,Y
62030,1992-10-09,07:00:00,9.5,Y
128370,1975-04-09,21:00:00,0.6,G
135440,1956-05-02,21:00:00,4.4,G
188820,2011-07-30,18:00:00,11.9,G
138240,1968-09-27,16:00:00,7,Y
125440,2000-09-08,13:00:00,17.5,Y
62190,1991-11-14,09:00:00,6,G
98290,1990-04-28,06:00:00,5.4,G
108320,1953-10-17,18:00:00,7.8,Y
134110,1985-02-18,22:00:00,-25.6,Y
53260,1973-12-01,00:00:00,-10.6,G
82490,1956-12-26,12:00:00,-2.4,Y
82360,2003-12-31,14:00:00,-9.2,Y
99450,2009-08-12,11:00:00,15.9,Y
112540,2005-06-23,02:00:00,8.5,Y
151380,1977-05-08,17:00:00,2,Y
86370,1978-04-04,20:00:00,0.7,Y
173900,1999-06-04,01:00:00,6.1,Y
127620,1965-03-22,18:00:00,-0.8,G
112540,2000-05-23,02:00:00,5.3,Y
96350,1962-02-08,19:00:00,1.3,Y
96350,1993-04-06,21:00:00,3.2,G
53300,1994-10-11,03:00:00,8.8,G
66420,2013-11-16,06:00:00,10,G
123460,2005-03-26,12:00:00,6.6,G
86440,1994-09-01,21:00:00,7.2,G
65130,1975-08-30,18:00:00,18.6,G
136090,2001-04-25,15:00:00,11.5,G
66410,1956-03-21,14:00:00,1.2,Y
167710,2006-11-22,03:00:00,0.8,G
113410,1982-12-04,15:00:00,-16.9,G
180940,1960-07-19,18:00:00,13.8,G
65160,2004-03-09,06:00:00,-0.2,G
127310,1966-01-26,04:00:00,-26,Y
147570,2004-04-03,09:00:00,2.3,G
179960,1991-05-15,19:00:00,2.8,Y
98460,1962-10-06,09:00:00,10,Y
151240,2010-11-01,16:00:00,3.3,G
53180,1998-06-21,22:00:00,14.8,Y
93220,1995-05-14,15:00:00,1,G
149340,1999-08-23,17:00:00,10.4,Y
74420,2011-10-02,18:00:00,15.3,G
82350,2007-09-20,15:00:00,15,G
127310,1971-04-04,05:00:00,-5,Y
84520,2001-08-21,01:00:00,15.9,Y
62550,1979-09-02,18:00:00,18.3,G
140200,1971-01-03,18:00:00,1,G
74180,2002-05-22,02:00:00,1.9,Y
166940,2007-06-05,20:00:00,11.3,Y
188820,2012-01-07,09:00:00,-9.3,G
63050,1994-08-22,03:00:00,9.6,G
85050,2011-01-08,22:00:00,2.6,G
105450,1981-09-05,18:00:00,17.4,G
97390,1992-05-31,17:00:00,24,Y
85240,1956-09-12,00:00:00,10.6,Y
62250,2003-05-26,01:00:00,13.1,Y
74340,1981-06-07,06:00:00,12.6,G
65160,1966-10-09,12:00:00,12.7,Y
126300,1983-04-22,09:00:00,2.6,G
126300,1992-11-25,09:00:00,-12,G
78280,2010-12-01,04:00:00,-2.8,G
93230,1990-12-15,06:00:00,0.6,G
84520,2015-08-24,17:00:00,20.2,G
78400,1980-11-27,11:00:00,-1.1,Y
127310,1966-03-23,09:00:00,-7,Y
92410,1998-09-04,00:00:00,1.4,G
177930,2003-11-26,23:00:00,-1.4,Y
166910,2001-03-23,09:00:00,-11.9,G
83190,1996-08-15,09:00:00,19.9,G
72090,2008-01-07,20:00:00,0.7,Y
99450,2008-03-14,09:00:00,1.9,G
148330,2005-04-02,01:00:00,-2.6,Y
72150,1975-05-10,18:00:00,12.2,G
74460,2008-12-25,11:00:00,-1.2,Y
62260,2008-10-29,02:00:00,7.3,Y
66400,1997-09-16,09:00:00,15.2,G
117430,1998-09-17,19:00:00,12.6,Y
191910,2011-01-08,06:00:00,-22.3,G
82090,2014-02-18,11:00:00,0.8,G
126290,2004-12-30,11:00:00,0.8,Y
103090,2013-07-27,06:00:00,12.8,G
145580,2005-06-02,11:00:00,5.4,Y
140480,1997-08-09,01:00:00,19.9,Y
157860,1988-12-07,12:00:00,-16.8,G
145130,2007-08-22,14:00:00,18.9,Y
140360,1989-04-13,15:00:00,6.1,G
53430,1992-11-20,06:00:00,5.6,G
183760,1962-04-08,00:00:00,0,Y
137560,1975-01-14,18:00:00,-2.4,G
178860,2006-12-01,03:00:00,-1.1,G
87360,1994-12-08,13:00:00,5,Y
167710,1990-06-22,00:00:00,11.6,G
177930,2006-12-24,15:00:00,-5.3,G
128390,2013-05-23,22:00:00,8.2,G
86480,1975-01-10,17:00:00,1,Y
81350,2002-09-17,21:00:00,14.2,G
178790,1974-08-31,03:00:00,8,G
145340,1962-09-28,12:00:00,8,G
82230,1981-12-08,12:00:00,-9,G
94190,1998-10-04,16:00:00,6.6,Y
96370,1961-12-05,06:00:00,-0.2,G
180750,1963-07-13,12:00:00,13.9,G
97280,2009-08-09,05:00:00,18,Y
161910,2008-08-19,16:00:00,12.2,Y
97530,1998-08-12,11:00:00,21,Y
148330,1998-10-18,08:00:00,1,Y
83040,1996-09-18,06:00:00,2,G
124300,1998-03-30,15:00:00,2.2,G
97100,2006-02-16,09:00:00,-1.8,G
84520,1996-06-25,14:00:00,19.7,Y
86480,1953-10-16,00:00:00,6.8,G
52350,2010-11-02,17:00:00,8.6,G
113420,2001-05-02,05:00:00,-0.5,Y
172940,2016-04-25,18:00:00,-0.6,G
71360,1999-11-19,18:00:00,2.2,G
133500,2010-09-04,21:00:00,7.2,G
78290,2015-09-29,19:00:00,5.4,G
66410,1960-01-07,12:00:00,2.1,Y
132180,1986-01-01,00:00:00,-22.4,G
52350,1995-12-24,20:00:00,-15.3,Y
74460,2005-03-10,09:00:00,0.1,G
54300,1995-01-12,12:00:00,-0.4,G
85460,1998-12-27,22:00:00,3.6,Y
87150,1987-07-10,00:00:00,12.3,G
99090,2000-11-28,07:00:00,5.6,Y
98160,2010-01-05,12:00:00,-12,G
132180,1969-12-18,12:00:00,-13.2,G
139120,2010-01-05,10:00:00,-17.2,Y
86200,1966-04-06,12:00:00,4.2,G
145260,1977-01-15,12:00:00,-10,G
106040,2008-02-11,06:00:00,-1.9,G
132170,2014-01-12,14:00:00,-21.9,G
127310,1969-03-15,03:00:00,-11,Y
78300,1991-07-26,23:00:00,10,Y
52230,1988-05-02,15:00:00,9.9,G
125440,1997-02-13,07:00:00,-7.6,Y
137110,1978-05-01,18:00:00,3.7,G
132170,2016-01-22,00:00:00,-9.4,G
134110,1986-02-05,12:00:00,-16.3,G
53300,1978-10-11,20:00:00,10.8,Y
85050,2015-11-26,07:00:00,0.7,G
72090,1996-08-11,06:00:00,16.1,G
87140,2012-06-24,22:00:00,12.4,G
63510,1995-08-13,23:00:00,15.3,Y
71420,2002-01-31,17:00:00,5.1,Y
132030,2000-08-27,03:00:00,13.3,G
166940,2015-01-29,15:31:00,-10,Y
167980,1982-12-21,21:00:00,0.2,G
116490,2001-01-01,15:00:00,-11.4,G
93220,2011-02-15,14:00:00,-7.3,G
172770,2004-02-11,16:00:00,-25.9,Y
97530,2000-07-26,08:00:00,13.2,Y
53180,2008-08-30,22:00:00,10.4,Y
140360,1971-03-07,03:00:00,-0.1,Y
162790,2014-01-22,19:00:00,-7.7,G
107440,2010-05-26,15:00:00,10.7,G
95620,1950-09-17,12:00:00,16.4,Y
146350,2009-02-12,03:00:00,-27.1,G
162800,1981-10-24,03:00:00,1.2,Y
92130,1997-09-21,16:00:00,13.5,Y
145580,2003-02-27,08:00:00,-8.7,Y
84310,1976-04-23,12:00:00,7.8,G
136420,1997-05-12,00:00:00,3.2,G
156770,2001-06-11,18:00:00,6.2,G
136610,1959-12-18,18:00:00,0.4,Y
86420,2013-08-01,06:00:00,16,G
76530,1982-08-04,06:00:00,14,G
99270,2006-05-03,15:00:00,7.2,G
63500,1988-02-12,15:00:00,1.5,G
112540,2011-06-01,18:00:00,9.6,G
83190,2014-11-18,04:00:00,5.9,G
72080,2008-09-02,06:00:00,15.3,G
134110,1990-04-30,03:00:00,8.4,G
97490,1978-07-09,06:00:00,11.1,G
149340,2003-09-12,10:00:00,15.1,Y
82260,1988-06-17,08:00:00,16.6,Y
136410,2010-09-14,14:00:00,11.1,G
169880,1999-10-22,09:00:00,-2.9,G
163900,2005-09-14,00:00:00,10.9,G
97200,1967-12-19,14:00:00,-8,Y
93520,2011-03-07,06:00:00,-0.8,G
128390,2013-09-30,19:00:00,4.9,G
112530,2014-06-30,00:00:00,6.8,G
