"","AT","AP","AH","AFDP","GTEP","TIT","TAT","TEY","CDP","CO","NOX"
"14373",15.646,1010.3,100.09,2.8623,24.601,1086.2,550.08,133.7,11.895,1.6236,71.291
"14374",15.691,1010.7,100.1,2.8049,23.664,1080.1,549.54,129.41,11.627,1.4157,70.295
"14375",15.689,1010.8,100.11,2.3713,19.932,1058,550.13,112.65,10.634,4.1989,66.059
"14376",15.164,1011.2,100.12,2.877,24.399,1085.1,549.88,132.92,11.89,1.6863,68.245
"14377",15.258,1011.4,100.12,2.896,24.449,1085.7,549.98,133.24,11.92,0.98541,67.81
"14378",15.426,1011.6,100.12,2.9262,24.734,1087,549.95,134.04,11.941,1.1535,68.163
"14379",15.511,1011.8,100.11,2.7728,23.255,1078.5,549.8,127.63,11.527,2.2716,70.75
"14380",15.591,1012.2,100.11,2.2821,19.114,1053.6,549.95,108.97,10.379,5.2492,68.315
"14381",15.579,1012.5,100.09,2.3033,19.128,1053.6,549.92,109.06,10.375,5.0555,67.746
"14382",14.861,1012.7,99.937,2.2839,19.059,1052.3,549.54,108.81,10.405,5.9508,76.056
"14383",13.784,1012.9,100.12,2.2958,19.159,1052.3,548.94,109.58,10.288,5.9631,82.64
"14384",13.118,1013.1,100.13,2.3068,18.938,1050.8,548.9,108.74,10.273,6.6775,87.423
"14385",12.667,1013.3,100.12,2.3186,18.977,1048.3,546.9,108.49,10.356,7.3879,91.217
"14386",12.773,1013.6,100.13,2.3199,19.105,1052.1,549.03,109.59,10.42,5.6741,80.544
"14387",13.387,1013.5,100.12,2.2843,19.154,1052.7,549.36,109.49,10.339,5.1783,74.784
"14388",15.013,1013.4,100.12,2.4748,20.546,1060.2,549.11,114.77,10.772,4.7621,73.017
"14389",16.581,1012.5,100.11,2.9415,24.706,1087.1,550.39,133.36,11.956,1.9423,72.541
"14390",17.615,1011.9,99.698,2.9327,24.703,1086.9,550.15,132.99,11.948,2.1312,72.588
"14391",17.72,1011,98.687,2.9248,24.755,1086.6,550.05,132.78,11.97,1.6128,70.053
"14392",17.637,1010.4,99.539,2.9194,24.649,1085.9,549.98,132.28,11.851,2.2711,69.017
"14393",17.113,1009,100.09,2.9593,25.041,1088.3,550.2,134.59,11.99,2.0026,69.997
"14394",16.871,1007.6,100.11,2.9624,24.946,1087.8,549.89,134.36,12.048,1.6898,69.925
"14395",16.778,1006.3,100.12,2.9608,24.988,1088.3,550.04,134.71,11.954,1.5336,71.14
"14396",17.133,1004.9,99.874,2.9434,24.752,1087,550.04,133.65,11.875,1.5148,71.01
"14397",17.514,1003.6,97.516,2.9535,24.87,1086.7,550.06,133.49,11.932,1.6157,70.982
"14398",17.422,1001.7,97.659,2.9237,24.661,1085.8,550.26,132.85,11.953,1.1669,69.459
"14399",17.695,1000.5,97.545,2.9432,24.729,1086.3,550.21,133.24,11.961,1.4382,70.086
"14400",18.525,999.18,88.734,3.0262,24.803,1086.6,549.96,133.04,11.963,1.1558,71.547
"14401",19.39,998.25,80.404,3.0512,24.93,1087,549.71,133.28,11.984,0.27053,72.351
"14402",18.39,998.94,86.013,3.1325,24.774,1084.8,549.75,132.11,11.836,1.0873,70.773
"14403",16.498,998.39,100.06,2.4661,19.523,1054.3,550.11,109.92,10.428,3.8148,61.656
"14404",16.299,998.51,100.11,2.6264,21.006,1063.5,550,116.68,10.829,4.3924,77.412
"14405",16.133,998.59,99.467,2.3861,19.122,1051.9,550.01,108.26,10.297,4.1484,62.684
"14406",16.16,998.79,94.647,2.3843,19.146,1051.8,549.94,108.15,10.266,4.9961,64.175
"14407",16.1,999.14,90.992,2.4363,19.431,1053,550.03,109.11,10.288,4.18,63.263
"14408",16.096,999.79,89.894,2.4125,19.421,1053.8,549.94,109.63,10.383,4.0614,63.027
"14409",15.721,1000.5,88.995,2.3942,19.952,1057.6,549.86,112.81,10.538,3.9306,67.136
"14410",15.332,1001.1,91.552,2.8895,24.592,1085.9,550.19,133.97,11.811,1.4522,72.493
"14411",16.162,1001.6,91.511,2.934,24.52,1085.5,550.37,133.16,11.794,2.0765,73.064
"14412",17.079,1001.7,86.618,3.0221,24.638,1086.1,550.2,133.41,11.891,1.7099,74.771
"14413",17.888,1001.3,83.267,3.0612,24.766,1086.7,550.29,133.64,12.005,0.52789,70.811
"14414",18.548,1000.7,79.336,3.0706,24.714,1086.3,549.99,133.17,11.931,0.37523,79.422
"14415",18.882,1000.3,77.374,3.0977,24.948,1087.4,549.79,134.12,11.994,1.5258,83.339
"14416",18.556,999.7,79.189,3.0723,24.877,1087.1,550.05,134.04,12.001,0.57617,70.255
"14417",18.119,999.41,78.043,3.0376,24.841,1087,550.35,134.22,11.943,0.68964,71.266
"14418",17.611,998.72,79.277,3.008,24.807,1086.8,550.12,134.42,11.872,0.74418,70.388
"14419",17.205,997.94,82.641,2.9852,24.923,1087.4,549.93,135.14,11.899,0.60653,70.676
"14420",16.917,996.94,86.001,2.9081,24.592,1085,549.91,133.06,11.806,0.57744,69.252
"14421",17.087,996.35,86.333,2.7809,23.259,1075.6,549.12,126.26,11.431,1.822,75.475
"14422",17.441,995.23,78.804,2.3308,19.254,1052.8,550,109,10.328,4.2873,68.542
"14423",17.702,994.12,74.747,2.3846,19.26,1053,549.9,109.07,10.351,4.2126,66.567
"14424",16.929,993.93,83.309,2.374,19.118,1051.9,550.08,108.49,10.248,4.9871,66.837
"14425",13.361,993.76,91.875,2.1673,18.951,1050.9,549.62,109.16,10.269,5.6693,77.058
"14426",12.229,993.39,98.519,2.3586,20.011,1056.8,549.63,113.83,10.543,5.0713,75.941
"14427",12.104,993.51,94.413,2.395,20.634,1057.4,547.65,115.86,10.693,5.373,79.124
"14428",10.513,994.31,94.495,2.1057,18.988,1048.7,547.29,110.14,10.374,5.4416,76.351
"14429",9.0709,995.28,98.405,2.1395,18.888,1047.4,546.82,109.68,10.373,7.7917,99.243
"14430",7.9887,996.26,96.278,2.1197,19.003,1044.4,544.38,109.75,10.292,8.4626,102.25
"14431",7.0276,997.23,97.761,2.0992,19.227,1037.2,538.53,109.63,10.338,11.044,105.06
"14432",6.5878,998.2,97.974,2.0874,19.244,1038.8,539.42,110,10.399,9.7507,103.85
"14433",6.4236,999.25,96.953,2.3691,21.588,1063.4,545.86,123.21,11.089,4.8763,99.386
"14434",6.1095,1000.9,98.381,2.6084,23.663,1082.9,550.11,134.83,11.741,2.7877,94.436
"14435",6.1574,1002.3,99.934,2.6407,23.443,1082.1,549.85,133.92,11.723,2.2769,83.038
"14436",7.2254,1003.6,96.32,2.6832,23.669,1083.4,550.2,134.6,11.707,1.6164,75.071
"14437",7.4523,1004.4,92.286,2.633,23.562,1082.8,550,134.14,11.729,1.6436,75.643
"14438",7.647,1005.1,87.03,2.6477,23.718,1083.6,550.05,134.61,11.728,1.6226,76.551
"14439",8.307,1005.7,82.649,2.705,23.497,1082.3,549.79,133.29,11.784,1.5213,76.284
"14440",8.8155,1006.2,79.968,2.6915,23.478,1082.2,550.11,133.13,11.708,1.5275,77.873
"14441",9.3635,1006.5,78.51,2.7737,23.977,1084.2,550.12,134.57,11.781,1.4841,77.127
"14442",9.4163,1007,78.119,2.8048,24.226,1085.5,550.13,135.7,11.806,1.396,78.472
"14443",8.7067,1007.3,83.074,2.8081,23.986,1084,549.97,134.69,11.751,1.7846,76.809
"14444",8.2807,1007.5,82.779,2.7547,23.62,1081.9,550.07,133,11.695,2.5974,77.445
"14445",8.0303,1007.6,83.722,2.7508,23.837,1083.1,550.12,134.16,11.824,1.8385,77.139
"14446",7.6979,1007.7,85.48,2.737,23.597,1081.7,549.99,133.17,11.766,1.4666,77.145
"14447",7.2705,1007.7,86.863,2.7169,23.622,1082,549.98,133.56,11.756,1.4341,77.203
"14448",6.6724,1007.6,88.909,2.7267,23.538,1081.6,549.94,133.46,11.715,1.5188,77.494
"14449",6.0894,1007.5,91.185,2.7308,23.634,1082.5,550.02,134.32,11.763,2.011,79.146
"14450",6.2394,1007.3,93.564,2.7407,23.475,1081.7,549.98,133.28,11.684,1.86,77.247
"14451",8.1178,1006.9,90.413,2.8162,23.836,1083.6,550.11,133.96,11.806,1.8216,77.271
"14452",7.842,1006.5,86.787,2.3886,20.044,1053.3,545.16,115.38,10.62,6.5176,88.759
"14453",7.8416,1005.8,86.072,2.297,19.418,1033.9,535.37,109.35,10.401,12.05,93.444
"14454",8.0082,1005.1,91.366,2.3292,19.079,1041.4,541.36,109.59,10.407,8.8417,91.333
"14455",11.354,1005,84.88,2.3403,18.88,1047.6,546.19,109.37,10.414,5.9817,81.667
"14456",13.118,1004.8,75.793,2.3553,18.936,1048.3,546.45,109.6,10.402,6.2779,82.459
"14457",13.451,1004.5,72.901,2.6749,21.647,1067.2,548.12,122.68,11.152,3.8911,82.543
"14458",13.316,1004.3,74.647,2.9484,23.973,1084,549.87,133.73,11.83,1.612,76.83
"14459",13.841,1003.9,73.237,4.0433,33.443,1099.7,527.38,162.17,14.046,0.52882,69.723
"14460",14.436,1003.1,68.286,3.849,31.957,1100,532.51,159.03,13.759,0.96721,72.741
"14461",14.662,1002.3,68.458,3.1395,25.486,1091.2,549.18,139.72,12.184,1.1108,79.894
"14462",14.265,1001.5,69.966,3.014,24.344,1085.6,549.98,134.53,11.928,1.4227,76.588
"14463",14.979,1000.7,68.85,2.9964,24.223,1084.8,549.94,133.71,11.823,1.3846,75.921
"14464",15.304,1000.3,65.933,3.0021,24.361,1085.2,549.86,134.06,11.896,1.2791,77.036
"14465",15.27,999.93,65.554,2.9997,24.49,1085.7,549.66,134.45,11.933,1.3198,77.549
"14466",15.46,999.08,65.149,3.0399,24.507,1086,550,134.51,11.812,1.4495,78.05
"14467",15.57,998.06,66.257,3.0982,24.529,1085.1,550.1,133.74,11.786,1.4705,76.554
"14468",15.758,997.71,65.573,3.0858,24.518,1085.1,550.03,133.58,11.803,1.3409,76.83
"14469",16.261,997.6,63.277,3.0353,24.417,1084.8,550.29,133.18,11.805,1.3093,76.831
"14470",16.391,997.36,63.849,3.032,24.517,1085.4,550.22,133.61,11.931,1.6287,76.233
"14471",15.318,997.51,79.277,3.008,24.477,1085.3,550,134.36,11.918,1.5869,73.875
"14472",14.024,997.04,90.898,3.0211,24.361,1084.8,550.1,134.15,11.783,2.0028,73.552
"14473",13.442,996.47,98.652,3.0439,24.286,1084.1,550.01,133.77,11.868,1.7303,72.364
"14474",13.611,996.01,98.991,3.3302,26.655,1096.4,549.99,143.64,12.456,0.94436,79.559
"14475",13.648,996.16,96.455,3.0274,24.347,1084.5,550.07,133.6,11.844,0.82611,70.636
"14476",12.783,996.91,96.184,2.8033,24.253,1084.4,550.28,134.15,11.856,1.4086,72.519
"14477",10.558,997.95,99.823,2.7652,24.012,1083.6,550,134.26,11.835,1.976,74.598
"14478",9.6926,999.18,99.601,2.7616,23.733,1082.5,549.79,133.37,11.734,2.1368,74.974
"14479",9.272,1000.4,97.941,2.7215,23.843,1083,550.08,133.88,11.689,1.8229,74.874
"14480",9.537,1001.6,95.308,2.7838,23.877,1083,550.1,133.75,11.704,1.585,74.485
"14481",9.9103,1002.2,93.771,2.8191,24.301,1085.2,550.18,135.42,11.792,1.4814,75.055
"14482",10.306,1002.9,91.746,2.8088,24.237,1084.3,550.09,134.56,11.843,1.5933,75.305
"14483",10.741,1003.5,86.792,3.7563,32.884,1099.9,530.28,161.5,13.84,1.3416,71.738
"14484",11.173,1004,87.307,3.718,32.252,1100,532.18,160.11,13.767,1.0357,71.373
"14485",11.476,1003.8,86.583,3.1646,27.088,1098,548.63,146.24,12.6,1.1258,83.616
"14486",11.804,1003.1,85.52,3.7633,32.652,1099.9,531.23,160.34,13.843,1.0822,71.135
"14487",11.98,1002.9,87.312,3.7001,31.975,1099.9,533.34,159,13.718,1.2601,72.073
"14488",11.038,1003.2,96.127,3.7785,32.637,1099.9,530.75,161.33,13.854,0.86122,68.956
"14489",9.9787,1003.1,98.391,3.806,32.804,1099.9,530.03,162.35,13.866,1.1824,69.138
"14490",9.1733,1003.2,99.042,3.8234,32.896,1099.9,529.45,162.96,13.985,0.96306,69.073
"14491",8.915,1004,99.86,3.2359,27.973,1099.9,546,150.91,12.83,0.85487,78.942
"14492",8.7713,1004.6,99.075,3.4636,30.109,1100,538.79,156.33,13.287,0.83975,72.981
"14493",8.7135,1005.1,98.144,2.9016,24.862,1089,550.08,138.85,12.019,0.91918,75.678
"14494",8.8023,1005.4,98.149,3.0127,25.914,1094.7,549.74,143.49,12.389,0.77962,79.494
"14495",8.9396,1006.4,99.699,3.0706,26.275,1096.3,549.75,144.73,12.38,0.96057,80.179
"14496",9.0585,1006.6,99.414,2.8002,23.736,1082.7,550,133.49,11.774,1.3802,73.132
"14497",9.0361,1006.7,98.496,2.8161,23.987,1083.8,549.98,134.36,11.847,1.8514,75.123
"14498",8.9567,1006.7,96.869,3.7451,32.545,1099.8,530.61,161.98,13.9,0.99945,69.752
"14499",8.6659,1006.7,97.208,2.8049,23.913,1083.1,549.3,134.32,11.827,1.8017,75.57
"14500",8.6312,1006.5,98.101,3.2111,27.675,1099.2,546.33,149.91,12.769,0.90125,79.579
"14501",8.6473,1006.3,98.449,2.4212,20.316,1050.1,541.66,115.84,10.804,7.9529,89.891
"14502",8.6998,1006.1,98.809,2.771,23.634,1083.1,550.08,133.85,11.796,1.4286,74.644
"14503",8.8148,1006,97.802,2.8106,23.892,1084.3,549.94,134.78,11.74,1.5378,74.552
"14504",8.9245,1005.9,96.629,2.8442,24.056,1085.3,549.96,135.54,11.901,1.2965,74.549
"14505",9.0342,1006,96.055,3.8899,33.783,1100,526.15,165,14.188,0.46716,65.535
"14506",9.235,1006.4,95.957,3.0998,26.555,1098.2,549.24,146.49,12.529,0.7856,82.012
"14507",9.7925,1006.7,96.539,3.7432,32.231,1099.9,531.38,160.95,13.847,0.91026,69.119
"14508",9.9855,1007.1,93.266,3.6727,31.568,1100,533.42,159.54,13.661,0.84899,69.977
"14509",9.9542,1007.5,92.605,3.8526,33.268,1099.8,527.45,163.51,14.021,0.84651,68.096
"14510",9.5485,1008,93.919,3.7731,32.783,1100.1,528.75,163.66,14.031,0.93258,67.832
"14511",8.7674,1008.4,96.582,3.7683,32.79,1100,528.67,163.8,14.056,0.79386,67.676
"14512",8.516,1009.1,96.71,3.7808,32.903,1100,528.08,164.21,14.054,0.58424,66.097
"14513",8.6076,1010,96.565,3.8107,33.185,1100,527.55,164.47,14.093,0.86118,65.507
"14514",8.6174,1010.7,94.254,3.7674,32.742,1100.1,528.8,163.85,13.976,0.73118,65.171
"14515",8.3284,1011.4,93.426,3.8435,33.542,1099.9,525.82,165.82,14.23,0.81033,65.021
"14516",8.1697,1012.1,93.123,2.9453,25.339,1087.5,546.19,140.51,12.316,1.3744,74.193
"14517",7.7712,1012.7,93.093,3.8622,33.494,1099.9,524.47,166.94,14.293,0.95549,68.649
"14518",7.1462,1012.8,96.432,3.7239,32.053,1100,528.69,164.43,14.05,0.73651,68.526
"14519",6.9076,1013.6,96.49,3.7464,32.237,1099.8,528.11,164.94,14.05,0.83454,67.135
"14520",6.9409,1014.1,96.577,3.7483,32.266,1099.9,528.15,164.81,14.081,0.90277,66.776
"14521",7.0061,1014.4,96.538,3.8004,32.679,1100,527.06,165.67,14.123,0.80049,66.1
"14522",6.9753,1014.6,96.428,3.7707,32.404,1100.1,527.74,165.06,14.041,0.63782,67.384
"14523",6.8461,1014.7,95.957,3.5379,30.184,1100.1,535.26,159.59,13.575,0.58928,71.278
"14524",6.6299,1014.8,94.888,3.5774,30.572,1099.9,534.11,160.62,13.66,0.70641,69.976
"14525",6.2338,1014.5,94.897,3.538,30.272,1099.9,534.8,160.38,13.632,0.39004,69.782
"14526",5.7141,1014.3,95.614,3.5038,30.079,1100,535.62,160.04,13.604,0.80299,70.367
"14527",5.325,1014.3,96.752,3.4908,29.966,1100.2,535.94,160.03,13.511,0.66458,69.949
"14528",5.7691,1014.2,98.911,3.5151,30.039,1100.4,535.91,159.42,13.556,0.48116,70.245
"14529",6.6872,1014.5,99.146,3.5812,30.506,1100.3,534.38,160.14,13.624,0.53023,69.621
"14530",8.1562,1014.7,99.377,3.6987,30.976,1100,532.81,160.05,13.717,0.7715,68.479
"14531",9.8691,1014.9,94.452,3.6724,30.72,1100.1,533.73,159.14,13.68,0.45241,68.935
"14532",10.983,1015,87.833,3.7923,30.826,1099.9,533.12,158.47,13.687,0.40532,71.188
"14533",11.899,1014.4,82.633,3.7521,30.544,1100,534.28,157.58,13.672,0.6334,72.566
"14534",12.471,1014,80.539,3.7382,30.647,1099.9,534.08,157.88,13.646,0.66054,71.917
"14535",12.853,1013.4,75.254,3.7211,30.68,1100,533.92,157.78,13.668,0.57282,72.781
"14536",13.074,1012.9,71.2,3.7095,30.784,1100,533.66,157.9,13.72,0.9238,73.534
"14537",13.004,1012.7,71.896,3.7246,30.795,1099.9,533.61,158.05,13.651,0.32239,71.337
"14538",12.78,1012.6,74.109,3.7062,30.689,1099.8,533.91,157.75,13.678,0.42653,71.299
"14539",12.649,1012.1,75.657,3.7862,31.555,1100,530.81,159.86,13.807,0.95842,71.305
"14540",12.793,1011.9,77.746,3.7538,31.024,1100.1,532.71,158.59,13.734,0.43394,69.573
"14541",13.543,1011,75.246,3.8749,31.864,1100.1,529.92,159.85,13.935,0.46544,68.942
"14542",13.74,1010.4,78.048,3.9723,32.635,1100,526.96,161.66,14.178,0.64552,67.761
"14543",13.841,1009.8,75.62,4.0558,32.878,1099.8,526.15,161.86,14.184,0.70324,68.442
"14544",13.948,1009.3,72.6,3.9772,31.91,1100.1,529.45,159.83,13.974,0.92497,70.723
"14545",13.957,1008.6,70.16,3.8775,31.425,1099.9,531.28,158.54,13.852,0.88559,72.796
"14546",14.052,1008.1,70.74,3.927,31.702,1100,530.26,159.21,13.926,0.70866,72.063
"14547",14.212,1007.3,70.07,3.9227,31.619,1099.8,530.68,158.86,13.866,0.87128,72.291
"14548",14.352,1006.4,69.147,3.8841,31.646,1100,530.7,159.11,13.88,0.72497,72.145
"14549",14.506,1005.9,69.271,3.8853,31.659,1100.1,530.74,158.97,13.853,0.96572,73.247
"14550",14.826,1005.2,69.213,3.9047,31.769,1099.9,530.56,158.96,13.9,0.76362,72.561
"14551",15.001,1005.3,69.212,3.8676,31.582,1100.1,531.16,158.58,13.876,0.85164,73.281
"14552",14.954,1005.2,71.95,3.8464,31.441,1099.9,531.69,158.46,13.786,0.72764,72.339
"14553",15.023,1004.9,72.528,3.8414,31.236,1099.9,532.71,157.63,13.733,0.28254,72.473
"14554",15.624,1004.4,73.463,3.9213,31.534,1100.2,531.57,157.96,13.81,0.47646,72.318
"14555",15.93,1003.4,71.28,3.8445,31.076,1100,533.35,156.77,13.694,0.28407,73.47
"14556",16.472,1002.8,73.126,3.8087,30.929,1099.9,533.95,156.18,13.676,0.8867,74.231
"14557",16.253,1002.2,78.436,3.8915,31.227,1100.1,533.1,156.74,13.71,1.3767,74.456
"14558",16.263,1001.6,79.179,3.8094,30.823,1100,534.59,155.43,13.67,1.1604,74.71
"14559",16.47,1001.3,82.837,3.8769,30.948,1099.9,534.06,156.22,13.593,0.95229,72.172
"14560",15.476,1001.6,90.632,3.8956,30.736,1100.3,534.37,156.59,13.551,0.99881,71.845
"14561",14.447,1001,97.742,3.8413,31.203,1100.1,533.65,157.16,13.63,0.89795,70.675
"14562",14.602,1001,99.776,3.9748,31.715,1100,531.59,158.33,13.802,1.0821,70.028
"14563",14.533,1000.8,100.12,4.0897,32.278,1100,529.48,159.8,13.983,0.77879,68.764
"14564",14.189,1000.6,99.448,3.9748,32.167,1100.1,529.95,159.87,13.959,0.68982,68.853
"14565",13.111,1001.3,99.384,3.8403,31.599,1099.9,531.74,159.62,13.805,1.205,70.426
"14566",12.048,1001.7,100.13,3.8386,31.709,1099.9,531.48,160.24,13.848,1.0385,70.627
"14567",12.811,1001.7,99.807,3.8091,31.834,1100,531.67,159.68,13.828,1.6017,71.828
"14568",13.275,1001.5,98.41,3.6973,31.203,1097.8,533.97,156.15,13.557,0.69365,70.15
"14569",13.336,1001.5,98.709,2.7778,22.905,1074.5,549.02,126.9,11.429,2.6479,74.528
"14570",13.498,1001.8,95.322,2.3473,19.056,1052.7,549.77,109.86,10.308,4.5038,70.722
"14571",13.966,1001.4,94.217,2.3805,19.237,1054.5,549.99,110.74,10.37,4.5762,68.551
"14572",13.573,1001,91.374,2.3401,19.236,1054,549.87,110.75,10.437,4.6737,69.476
"14573",11.646,1001.2,94.547,2.2278,19.036,1051.4,548.97,110.1,10.394,5.7018,75.87
"14574",10.191,1001.2,96.954,2.5412,21.543,1067.5,549.03,122.78,11.102,4.1727,80.793
"14575",9.9658,1001.4,99.562,3.8612,33.512,1099.8,528.2,162.93,14.055,0.7693,68.048
"14576",10.614,1001.7,99.247,3.8026,32.918,1099.9,529.87,161.9,13.874,0.45447,67.125
"14577",10.728,1001.8,98.262,3.813,32.973,1100.1,529.57,162.32,13.972,0.21022,67.764
"14578",10.524,1001.7,97.752,3.7239,32.256,1100.1,532,161,13.802,0.26158,68.749
"14579",10.143,1001.9,98.618,3.7744,32.783,1100,530.02,162.52,13.882,0.19056,68.609
"14580",9.5944,1002,99.625,3.7629,32.619,1100,530.28,162.65,13.917,0.3369,68.555
"14581",9.5342,1001.9,98.391,3.7782,32.78,1100,529.97,162.72,13.939,0.53031,69.398
"14582",9.5019,1002.1,97.224,3.7787,32.724,1100.1,529.73,163.11,13.921,0.76329,68.987
"14583",9.1604,1002.6,95.574,3.7683,32.805,1100,529.4,163.48,13.958,0.26862,68.046
"14584",8.6365,1003.1,93.919,3.7531,32.736,1099.9,529.32,163.77,13.93,0.053456,67.541
"14585",8.2486,1003.6,95.946,3.927,34.216,1099.8,524.64,166.87,14.232,0.041291,65.294
"14586",8.1635,1004.3,95.786,3.8048,33.079,1100,528.53,164.49,13.98,0.57471,67.375
"14587",8.2292,1004.9,94.206,3.8579,33.488,1100,527.4,165.15,14.068,0.30991,65.581
"14588",8.3201,1005.5,92.659,3.8078,33.202,1100.1,528.4,164.46,14.077,0.36069,65.862
"14589",8.4097,1006.1,91.094,3.8415,33.585,1099.9,527.33,165.07,14.134,0.40736,65.191
"14590",8.3644,1006.7,86.535,3.7815,33.171,1099.9,528.36,164.46,14.043,0.42472,66.957
"14591",8.1411,1007.3,87.93,3.794,33.339,1099.9,527.68,165.11,14.118,0.50615,65.193
"14592",8.0531,1007.8,85.028,3.7922,33.202,1100,528.15,164.49,14.028,0.39989,66.775
"14593",7.7545,1008.3,89.732,2.7354,23.431,1081.3,549.89,132.69,11.695,1.9347,75.469
"14594",7.0551,1008.6,90.623,3.1003,26.897,1099.3,549.03,148.6,12.549,0.88036,82.473
"14595",6.6849,1008.7,91.364,2.7339,23.356,1080.7,549.91,132.62,11.647,2.1622,76.911
"14596",6.2969,1008.8,90.172,2.7636,23.455,1081.7,549.88,132.67,11.649,2.0463,77.929
"14597",6.0482,1009.1,91.439,2.8311,23.691,1083.6,550.08,133.12,11.673,2.0759,78.55
"14598",5.7728,1009.4,90.744,2.8035,23.617,1083,550.05,132.7,11.691,2.0913,79.048
"14599",5.5146,1009.7,92.526,3.8982,34.116,1098.8,524.54,166.52,14.205,0.76708,65.161
"14600",5.3582,1009.5,94.589,3.8337,33.596,1100,526.86,166.75,14.175,0.44198,63.798
"14601",5.9043,1009.2,96.584,3.8515,33.581,1100,526.98,165.97,14.115,0.36896,65.192
"14602",11.781,1008.1,89.238,3.9211,32.71,1100,529.66,160.89,13.965,0.35492,66.547
"14603",13.017,1007.5,80.882,3.8809,32.066,1100,532.03,159.05,13.824,0.65328,67.675
"14604",13.353,1006.8,80.187,3.8308,31.933,1099.9,532.61,158.63,13.775,0.72904,67.817
"14605",13.649,1006,78.812,3.7884,32.044,1100.1,532.34,158.84,13.786,0.79178,69.253
"14606",14.007,1005.2,78.999,3.8418,32.122,1099.9,532.03,158.6,13.75,0.77349,68.885
"14607",14.313,1004.5,83.083,3.8171,32.034,1099.9,532.43,158.48,13.76,0.98033,69.071
"14608",14.379,1003.6,85.786,3.8865,32.458,1099.7,531.11,159,13.835,1.0556,68.315
"14609",14.19,1002.4,87.021,3.7233,31.023,1099.8,535.97,155.79,13.47,0.88306,70.748
"14610",14.589,1001.6,85.313,3.8327,31.706,1099.8,533.84,156.93,13.612,0.60579,69.072
"14611",14.978,1000.9,81.156,3.9065,30.864,1100,537.28,154.61,13.463,0.45307,73.162
"14612",13.369,1002.1,94.554,3.36,27.27,1099.2,548.35,146.7,12.613,0.78845,78.81
"14613",12.5,1002.9,99.616,3.7924,31.91,1099.8,533.38,158.54,13.693,0.54226,67.075
"14614",12.603,1003,100.14,3.8315,32.057,1099.9,532.56,158.97,13.716,0.62484,66.784
"14615",13.323,1003.3,98.786,3.8008,31.577,1100,534.01,157.64,13.629,0.59727,67.482
"14616",13.682,1003.9,93.905,3.8468,31.814,1099.9,533.06,158.16,13.68,0.98028,68.876
"14617",13.007,1004.5,87.794,2.9285,24.279,1084.5,549.09,134.06,11.849,1.7204,73.096
"14618",10.487,1005.3,91.905,2.3261,20.355,1049.3,541.17,115.31,10.713,8.0847,95.55
"14619",7.7751,1006,91.053,2.1939,19.184,1035.7,536.77,109.58,10.428,12.195,96.56
"14620",6.3457,1006.8,85.16,3.4551,31.351,1097.5,532.22,160.37,13.626,1.6714,75.215
"14621",5.5119,1007.6,83.994,2.5826,23.323,1081.5,549.8,133.62,11.638,2.4128,80.461
"14622",4.7477,1008.5,82.702,3.6851,33.734,1099.2,524.82,167.22,14.249,0.46173,67.088
"14623",4.6432,1009.3,81.918,3.6572,33.485,1100,525.7,167.4,14.204,0.34236,65.359
"14624",5.1269,1010.4,77.162,3.7222,33.662,1099.8,524.97,167.72,14.256,0.16291,64.91
"14625",5.8191,1011.2,74.029,3.7103,33.142,1100,526.72,166.25,14.174,0.31523,67.175
"14626",6.3897,1011.5,71.705,3.7035,32.927,1100,527.54,165.29,14.112,0.48597,67.498
"14627",6.9633,1011.7,69.829,3.6571,32.603,1100,528.53,164.26,14.049,0.33116,67.551
"14628",7.5705,1011.8,68.774,3.7298,32.946,1100,527.54,164.55,14.096,0.57753,67.201
"14629",7.9927,1012.1,66.162,3.7833,32.98,1100,527.51,164.48,14.109,0.31422,66.173
"14630",7.9324,1012.7,65.792,3.8376,33.367,1100,526.23,165.5,14.155,0.32568,64.662
"14631",7.7357,1013.2,68.018,3.9083,33.691,1100,525.46,166.08,14.202,0.43576,64.433
"14632",7.3585,1013.6,67.904,3.9025,33.926,1099.8,524.7,166.9,14.257,0.72838,64.09
